number,score1,score2,diff,win,turn_score_1
346938,39,51,12,,21
347036,39,52,13,,21
347134,39,53,14,,21
347233,39,54,15,,22
347331,39,55,16,,22
347429,39,56,17,,22
347527,39,57,18,,22
347625,39,58,19,,22
347723,39,59,20,,22
347821,39,60,21,,22
347918,39,61,22,,21
348016,39,62,23,,21
348114,39,63,24,,21
348211,39,64,25,,20
348310,39,65,26,,21
348409,39,66,27,,22
348507,39,67,28,,22
348606,39,68,29,,23
348704,39,69,30,,23
348803,39,70,31,,24
348901,39,71,32,,24
349000,39,72,33,,25
349098,39,73,34,,25
349197,39,74,35,,26
349296,39,75,36,,27
349394,39,76,37,,27
349492,39,77,38,,27
349624,39,78,39,1,61
349722,39,79,40,1,61
349820,39,80,41,1,61
349918,39,81,42,1,61
350016,39,82,43,1,61
350114,39,83,44,1,61
350212,39,84,45,1,61
350310,39,85,46,1,61
350408,39,86,47,1,61
350506,39,87,48,1,61
350604,39,88,49,1,61
350702,39,89,50,1,61
350800,39,90,51,1,61
350898,39,91,52,1,61
350996,39,92,53,1,61
351094,39,93,54,1,61
351192,39,94,55,1,61
351290,39,95,56,1,61
351388,39,96,57,1,61
351486,39,97,58,1,61
351584,39,98,59,1,61
351682,39,99,60,1,61
351734,40,0,-40,,15
351832,40,4,-36,,15
351930,40,5,-35,,15
352028,40,6,-34,,15
352127,40,7,-33,,16
352225,40,8,-32,,16
352323,40,9,-31,,16
352421,40,10,-30,,16
352519,40,11,-29,,16
352617,40,12,-28,,16
352715,40,13,-27,,16
352813,40,14,-26,,16
352911,40,15,-25,,16
353009,40,16,-24,,16
353107,40,17,-23,,16
353205,40,18,-22,,16
353303,40,19,-21,,16
353401,40,20,-20,,16
353499,40,21,-19,,16
353597,40,22,-18,,16
353695,40,23,-17,,16
353793,40,24,-16,,16
353892,40,25,-15,,17
353990,40,26,-14,,17
354088,40,27,-13,,17
354186,40,28,-12,,17
354284,40,29,-11,,17
354382,40,30,-10,,17
354480,40,31,-9,,17
354579,40,32,-8,,18
354677,40,33,-7,,18
354775,40,34,-6,,18
354873,40,35,-5,,18
354971,40,36,-4,,18
355070,40,37,-3,,19
355168,40,38,-2,,19
355266,40,39,-1,,19
355364,40,40,0,,19
355462,40,41,1,,19
355560,40,42,2,,19
355659,40,43,3,,20
355757,40,44,4,,20
355855,40,45,5,,20
355953,40,46,6,,20
356051,40,47,7,,20
356149,40,48,8,,20
356247,40,49,9,,20
356346,40,50,10,,21
356444,40,51,11,,21
356542,40,52,12,,21
356640,40,53,13,,21
356739,40,54,14,,22
356837,40,55,15,,22
356935,40,56,16,,22
357033,40,57,17,,22
357131,40,58,18,,22
357228,40,59,19,,21
357326,40,60,20,,21
357424,40,61,21,,21
357522,40,62,22,,21
357619,40,63,23,,20
357717,40,64,24,,20
357816,40,65,25,,21
357915,40,66,26,,22
358013,40,67,27,,22
358111,40,68,28,,22
358210,40,69,29,,23
358308,40,70,30,,23
358407,40,71,31,,24
358506,40,72,32,,25
358604,40,73,33,,25
358703,40,74,34,,26
358801,40,75,35,,26
358899,40,76,36,,26
358999,40,77,37,,28
359129,40,78,38,1,60
359227,40,79,39,1,60
359325,40,80,40,1,60
359423,40,81,41,1,60
359521,40,82,42,1,60
359619,40,83,43,1,60
359717,40,84,44,1,60
359815,40,85,45,1,60
359913,40,86,46,1,60
360011,40,87,47,1,60
360109,40,88,48,1,60
360207,40,89,49,1,60
360305,40,90,50,1,60
360403,40,91,51,1,60
360501,40,92,52,1,60
360599,40,93,53,1,60
360697,40,94,54,1,60
360795,40,95,55,1,60
360893,40,96,56,1,60
360991,40,97,57,1,60
361089,40,98,58,1,60
361187,40,99,59,1,60
361240,41,0,-41,,15
361338,41,4,-37,,15
361436,41,5,-36,,15
361534,41,6,-35,,15
361632,41,7,-34,,15
361731,41,8,-33,,16
361829,41,9,-32,,16
361927,41,10,-31,,16
362025,41,11,-30,,16
362123,41,12,-29,,16
362221,41,13,-28,,16
362319,41,14,-27,,16
362417,41,15,-26,,16
362515,41,16,-25,,16
362613,41,17,-24,,16
362711,41,18,-23,,16
362809,41,19,-22,,16
362907,41,20,-21,,16
363005,41,21,-20,,16
363103,41,22,-19,,16
363201,41,23,-18,,16
363299,41,24,-17,,16
363397,41,25,-16,,16
363495,41,26,-15,,16
363594,41,27,-14,,17
363692,41,28,-13,,17
363790,41,29,-12,,17
363888,41,30,-11,,17
363986,41,31,-10,,17
364085,41,32,-9,,18
364183,41,33,-8,,18
364281,41,34,-7,,18
364379,41,35,-6,,18
364477,41,36,-5,,18
364576,41,37,-4,,19
364674,41,38,-3,,19
364772,41,39,-2,,19
364870,41,40,-1,,19
364968,41,41,0,,19
365066,41,42,1,,19
365164,41,43,2,,19
365262,41,44,3,,19
365361,41,45,4,,20
365459,41,46,5,,20
365557,41,47,6,,20
365655,41,48,7,,20
365753,41,49,8,,20
365851,41,50,9,,20
365950,41,51,10,,21
366048,41,52,11,,21
366146,41,53,12,,21
366244,41,54,13,,21
366343,41,55,14,,22
366441,41,56,15,,22
366538,41,57,16,,21
366636,41,58,17,,21
366734,41,59,18,,21
366832,41,60,19,,21
366930,41,61,20,,21
367027,41,62,21,,20
367125,41,63,22,,20
367224,41,64,23,,21
367322,41,65,24,,21
367420,41,66,25,,21
367519,41,67,26,,22
367617,41,68,27,,22
367716,41,69,28,,23
367814,41,70,29,,23
367913,41,71,30,,24
368011,41,72,31,,24
368110,41,73,32,,25
368209,41,74,33,,26
368307,41,75,34,,26
368405,41,76,35,,26
368536,41,77,36,1,59
368634,41,78,37,1,59
368732,41,79,38,1,59
368830,41,80,39,1,59
368928,41,81,40,1,59
369026,41,82,41,1,59
369124,41,83,42,1,59
369222,41,84,43,1,59
369320,41,85,44,1,59
369418,41,86,45,1,59
369516,41,87,46,1,59
369614,41,88,47,1,59
369712,41,89,48,1,59
369810,41,90,49,1,59
369908,41,91,50,1,59
370006,41,92,51,1,59
370104,41,93,52,1,59
370202,41,94,53,1,59
370300,41,95,54,1,59
370398,41,96,55,1,59
370496,41,97,56,1,59
370594,41,98,57,1,59
370692,41,99,58,1,59
370746,42,0,-42,,15
370844,42,4,-38,,15
370942,42,5,-37,,15
371040,42,6,-36,,15
371138,42,7,-35,,15
371236,42,8,-34,,15
371334,42,9,-33,,15
371433,42,10,-32,,16
371531,42,11,-31,,16
371629,42,12,-30,,16
371727,42,13,-29,,16
371825,42,14,-28,,16
371923,42,15,-27,,16
372021,42,16,-26,,16
372119,42,17,-25,,16
372217,42,18,-24,,16
372315,42,19,-23,,16
372413,42,20,-22,,16
372511,42,21,-21,,16
372609,42,22,-20,,16
372707,42,23,-19,,16
372805,42,24,-18,,16
372903,42,25,-17,,16
373001,42,26,-16,,16
373100,42,27,-15,,17
373198,42,28,-14,,17
373296,42,29,-13,,17
373394,42,30,-12,,17
373492,42,31,-11,,17
373591,42,32,-10,,18
373689,42,33,-9,,18
373787,42,34,-8,,18
373885,42,35,-7,,18
373983,42,36,-6,,18
374081,42,37,-5,,18
374180,42,38,-4,,19
374278,42,39,-3,,19
374376,42,40,-2,,19
374474,42,41,-1,,19
374572,42,42,0,,19
374670,42,43,1,,19
374768,42,44,2,,19
374866,42,45,3,,19
374965,42,46,4,,20
375063,42,47,5,,20
375161,42,48,6,,20
375259,42,49,7,,20
375357,42,50,8,,20
375456,42,51,9,,21
375554,42,52,10,,21
375652,42,53,11,,21
375750,42,54,12,,21
375848,42,55,13,,21
375946,42,56,14,,21
376044,42,57,15,,21
376142,42,58,16,,21
376240,42,59,17,,21
376337,42,60,18,,20
376435,42,61,19,,20
376533,42,62,20,,20
376631,42,63,21,,20
376729,42,64,22,,20
376828,42,65,23,,21
376926,42,66,24,,21
377025,42,67,25,,22
377123,42,68,26,,22
377222,42,69,27,,23
377320,42,70,28,,23
377419,42,71,29,,24
377517,42,72,30,,24
377616,42,73,31,,25
377714,42,74,32,,25
377812,42,75,33,,25
377911,42,76,34,,26
378041,42,77,35,1,58
378139,42,78,36,1,58
378237,42,79,37,1,58
378335,42,80,38,1,58
378433,42,81,39,1,58
378531,42,82,40,1,58
378629,42,83,41,1,58
378727,42,84,42,1,58
378825,42,85,43,1,58
378923,42,86,44,1,58
379021,42,87,45,1,58
379119,42,88,46,1,58
379217,42,89,47,1,58
379315,42,90,48,1,58
379413,42,91,49,1,58
379511,42,92,50,1,58
379609,42,93,51,1,58
379707,42,94,52,1,58
379805,42,95,53,1,58
379903,42,96,54,1,58
380001,42,97,55,1,58
380099,42,98,56,1,58
380197,42,99,57,1,58
380252,43,0,-43,,15
380350,43,4,-39,,15
380448,43,5,-38,,15
380546,43,6,-37,,15
380644,43,7,-36,,15
380742,43,8,-35,,15
380840,43,9,-34,,15
380938,43,10,-33,,15
381036,43,11,-32,,15
381134,43,12,-31,,15
381232,43,13,-30,,15
381330,43,14,-29,,15
381428,43,15,-28,,15
381526,43,16,-27,,15
381624,43,17,-26,,15
381723,43,18,-25,,16
381821,43,19,-24,,16
381919,43,20,-23,,16
382017,43,21,-22,,16
382115,43,22,-21,,16
382213,43,23,-20,,16
382311,43,24,-19,,16
382409,43,25,-18,,16
382507,43,26,-17,,16
382605,43,27,-16,,16
382704,43,28,-15,,17
382802,43,29,-14,,17
382900,43,30,-13,,17
382998,43,31,-12,,17
383097,43,32,-11,,18
383195,43,33,-10,,18
383293,43,34,-9,,18
383391,43,35,-8,,18
383489,43,36,-7,,18
383587,43,37,-6,,18
383685,43,38,-5,,18
383784,43,39,-4,,19
383882,43,40,-3,,19
383980,43,41,-2,,19
384078,43,42,-1,,19
384176,43,43,0,,19
384274,43,44,1,,19
384372,43,45,2,,19
384470,43,46,3,,19
384569,43,47,4,,20
384667,43,48,5,,20
384765,43,49,6,,20
384863,43,50,7,,20
384962,43,51,8,,21
385060,43,52,9,,21
385158,43,53,10,,21
385256,43,54,11,,21
385354,43,55,12,,21
385452,43,56,13,,21
385550,43,57,14,,21
385647,43,58,15,,20
385745,43,59,16,,20
385843,43,60,17,,20
385941,43,61,18,,20
386039,43,62,19,,20
386137,43,63,20,,20
386235,43,64,21,,20
386334,43,65,22,,21
386432,43,66,23,,21
386531,43,67,24,,22
386629,43,68,25,,22
386728,43,69,26,,23
386826,43,70,27,,23
386925,43,71,28,,24
387023,43,72,29,,24
387122,43,73,30,,25
387220,43,74,31,,25
387318,43,75,32,,25
387448,43,76,33,1,57
387546,43,77,34,1,57
387644,43,78,35,1,57
387742,43,79,36,1,57
387840,43,80,37,1,57
387938,43,81,38,1,57
388036,43,82,39,1,57
388134,43,83,40,1,57
388232,43,84,41,1,57
388330,43,85,42,1,57
388428,43,86,43,1,57
388526,43,87,44,1,57
388624,43,88,45,1,57
388722,43,89,46,1,57
388820,43,90,47,1,57
388918,43,91,48,1,57
389016,43,92,49,1,57
389114,43,93,50,1,57
389212,43,94,51,1,57
389310,43,95,52,1,57
389408,43,96,53,1,57
389506,43,97,54,1,57
389604,43,98,55,1,57
389702,43,99,56,1,57
389758,44,0,-44,,15
389856,44,4,-40,,15
389954,44,5,-39,,15
390052,44,6,-38,,15
390150,44,7,-37,,15
390248,44,8,-36,,15
390346,44,9,-35,,15
390444,44,10,-34,,15
390542,44,11,-33,,15
390640,44,12,-32,,15
390738,44,13,-31,,15
390836,44,14,-30,,15
390934,44,15,-29,,15
391032,44,16,-28,,15
391130,44,17,-27,,15
391228,44,18,-26,,15
391326,44,19,-25,,15
391424,44,20,-24,,15
391522,44,21,-23,,15
391621,44,22,-22,,16
391719,44,23,-21,,16
391817,44,24,-20,,16
391915,44,25,-19,,16
392013,44,26,-18,,16
392111,44,27,-17,,16
392210,44,28,-16,,17
392308,44,29,-15,,17
392406,44,30,-14,,17
392504,44,31,-13,,17
392602,44,32,-12,,17
392701,44,33,-11,,18
392799,44,34,-10,,18
392897,44,35,-9,,18
392995,44,36,-8,,18
393093,44,37,-7,,18
393191,44,38,-6,,18
393289,44,39,-5,,18
393387,44,40,-4,,18
393486,44,41,-3,,19
393584,44,42,-2,,19
393682,44,43,-1,,19
393780,44,44,0,,19
393878,44,45,1,,19
393976,44,46,2,,19
394074,44,47,3,,19
394173,44,48,4,,20
394271,44,49,5,,20
394369,44,50,6,,20
394467,44,51,7,,20
394566,44,52,8,,21
394664,44,53,9,,21
394762,44,54,10,,21
394860,44,55,11,,21
394957,44,56,12,,20
395055,44,57,13,,20
395153,44,58,14,,20
395251,44,59,15,,20
395349,44,60,16,,20
395446,44,61,17,,19
395544,44,62,18,,19
395643,44,63,19,,20
395741,44,64,20,,20
395840,44,65,21,,21
395938,44,66,22,,21
396036,44,67,23,,21
396135,44,68,24,,22
396233,44,69,25,,22
396332,44,70,26,,23
396430,44,71,27,,23
396529,44,72,28,,24
396628,44,73,29,,25
396726,44,74,30,,25
396824,44,75,31,,25
396953,44,76,32,1,56
397051,44,77,33,1,56
397149,44,78,34,1,56
397247,44,79,35,1,56
397345,44,80,36,1,56
397443,44,81,37,1,56
397541,44,82,38,1,56
397639,44,83,39,1,56
397737,44,84,40,1,56
397835,44,85,41,1,56
397933,44,86,42,1,56
398031,44,87,43,1,56
398129,44,88,44,1,56
398227,44,89,45,1,56
398325,44,90,46,1,56
398423,44,91,47,1,56
398521,44,92,48,1,56
398619,44,93,49,1,56
398717,44,94,50,1,56
398815,44,95,51,1,56
398913,44,96,52,1,56
399011,44,97,53,1,56
399109,44,98,54,1,56
399207,44,99,55,1,56
399263,45,0,-45,,14
399362,45,4,-41,,15
399460,45,5,-40,,15
399558,45,6,-39,,15
399656,45,7,-38,,15
399754,45,8,-37,,15
399852,45,9,-36,,15
399950,45,10,-35,,15
400048,45,11,-34,,15
400146,45,12,-33,,15
400244,45,13,-32,,15
400342,45,14,-31,,15
400440,45,15,-30,,15
400538,45,16,-29,,15
400636,45,17,-28,,15
400734,45,18,-27,,15
400832,45,19,-26,,15
400930,45,20,-25,,15
401028,45,21,-24,,15
401126,45,22,-23,,15
401225,45,23,-22,,16
401323,45,24,-21,,16
401421,45,25,-20,,16
401519,45,26,-19,,16
401617,45,27,-18,,16
401716,45,28,-17,,17
401814,45,29,-16,,17
401912,45,30,-15,,17
402010,45,31,-14,,17
402108,45,32,-13,,17
402207,45,33,-12,,18
402305,45,34,-11,,18
402403,45,35,-10,,18
402501,45,36,-9,,18
402599,45,37,-8,,18
402697,45,38,-7,,18
402795,45,39,-6,,18
402893,45,40,-5,,18
402991,45,41,-4,,18
403089,45,42,-3,,18
403188,45,43,-2,,19
403286,45,44,-1,,19
403384,45,45,0,,19
403482,45,46,1,,19
403580,45,47,2,,19
403679,45,48,3,,20
403777,45,49,4,,20
403875,45,50,5,,20
403973,45,51,6,,20
404071,45,52,7,,20
404169,45,53,8,,20
404267,45,54,9,,20
404365,45,55,10,,20
404463,45,56,11,,20
404561,45,57,12,,20
404659,45,58,13,,20
404756,45,59,14,,19
404854,45,60,15,,19
404952,45,61,16,,19
405050,45,62,17,,19
405149,45,63,18,,20
405247,45,64,19,,20
405345,45,65,20,,20
405444,45,66,21,,21
405542,45,67,22,,21
405641,45,68,23,,22
405739,45,69,24,,22
405838,45,70,25,,23
405936,45,71,26,,23
406035,45,72,27,,24
406133,45,73,28,,24
406231,45,74,29,,24
406360,45,75,30,1,55
406458,45,76,31,1,55
406556,45,77,32,1,55
406654,45,78,33,1,55
406752,45,79,34,1,55
406850,45,80,35,1,55
406948,45,81,36,1,55
407046,45,82,37,1,55
407144,45,83,38,1,55
407242,45,84,39,1,55
407340,45,85,40,1,55
407438,45,86,41,1,55
407536,45,87,42,1,55
407634,45,88,43,1,55
407732,45,89,44,1,55
407830,45,90,45,1,55
407928,45,91,46,1,55
408026,45,92,47,1,55
408124,45,93,48,1,55
408222,45,94,49,1,55
408320,45,95,50,1,55
408418,45,96,51,1,55
408516,45,97,52,1,55
408614,45,98,53,1,55
408712,45,99,54,1,55
408769,46,0,-46,,14
408868,46,4,-42,,15
408966,46,5,-41,,15
409064,46,6,-40,,15
409162,46,7,-39,,15
409260,46,8,-38,,15
409358,46,9,-37,,15
409456,46,10,-36,,15
409554,46,11,-35,,15
409652,46,12,-34,,15
409750,46,13,-33,,15
409848,46,14,-32,,15
409946,46,15,-31,,15
410044,46,16,-30,,15
410142,46,17,-29,,15
410240,46,18,-28,,15
410338,46,19,-27,,15
410436,46,20,-26,,15
410534,46,21,-25,,15
410632,46,22,-24,,15
410731,46,23,-23,,16
410829,46,24,-22,,16
410927,46,25,-21,,16
411025,46,26,-20,,16
411123,46,27,-19,,16
411222,46,28,-18,,17
411320,46,29,-17,,17
411418,46,30,-16,,17
411516,46,31,-15,,17
411614,46,32,-14,,17
411712,46,33,-13,,17
411811,46,34,-12,,18
411909,46,35,-11,,18
412007,46,36,-10,,18
412105,46,37,-9,,18
412203,46,38,-8,,18
412301,46,39,-7,,18
412399,46,40,-6,,18
412497,46,41,-5,,18
412595,46,42,-4,,18
412693,46,43,-3,,18
412792,46,44,-2,,19
412890,46,45,-1,,19
412988,46,46,0,,19
413086,46,47,1,,19
413185,46,48,2,,20
413283,46,49,3,,20
413381,46,50,4,,20
413479,46,51,5,,20
413577,46,52,6,,20
413675,46,53,7,,20
413773,46,54,8,,20
413871,46,55,9,,20
413969,46,56,10,,20
414066,46,57,11,,19
414164,46,58,12,,19
414262,46,59,13,,19
414360,46,60,14,,19
414458,46,61,15,,19
414556,46,62,16,,19
414655,46,63,17,,20
414753,46,64,18,,20
414851,46,65,19,,20
414950,46,66,20,,21
415048,46,67,21,,21
415147,46,68,22,,22
415245,46,69,23,,22
415344,46,70,24,,23
415442,46,71,25,,23
415541,46,72,26,,24
415639,46,73,27,,24
415737,46,74,28,,24
415865,46,75,29,1,54
415963,46,76,30,1,54
416061,46,77,31,1,54
416159,46,78,32,1,54
416257,46,79,33,1,54
416355,46,80,34,1,54
416453,46,81,35,1,54
416551,46,82,36,1,54
416649,46,83,37,1,54
416747,46,84,38,1,54
416845,46,85,39,1,54
416943,46,86,40,1,54
417041,46,87,41,1,54
417139,46,88,42,1,54
417237,46,89,43,1,54
417335,46,90,44,1,54
417433,46,91,45,1,54
417531,46,92,46,1,54
417629,46,93,47,1,54
417727,46,94,48,1,54
417825,46,95,49,1,54
417923,46,96,50,1,54
418021,46,97,51,1,54
418119,46,98,52,1,54
418217,46,99,53,1,54
418275,47,0,-47,,14
418373,47,4,-43,,14
418471,47,5,-42,,14
418569,47,6,-41,,14
418667,47,7,-40,,14
418765,47,8,-39,,14
418863,47,9,-38,,14
418961,47,10,-37,,14
419059,47,11,-36,,14
419157,47,12,-35,,14
419255,47,13,-34,,14
419354,47,14,-33,,15
419452,47,15,-32,,15
419550,47,16,-31,,15
419648,47,17,-30,,15
419746,47,18,-29,,15
419844,47,19,-28,,15
419942,47,20,-27,,15
420040,47,21,-26,,15
420138,47,22,-25,,15
420237,47,23,-24,,16
420335,47,24,-23,,16
420433,47,25,-22,,16
420531,47,26,-21,,16
420629,47,27,-20,,16
420728,47,28,-19,,17
420826,47,29,-18,,17
420924,47,30,-17,,17
421022,47,31,-16,,17
421120,47,32,-15,,17
421218,47,33,-14,,17
421316,47,34,-13,,17
421414,47,35,-12,,17
421512,47,36,-11,,17
421611,47,37,-10,,18
421709,47,38,-9,,18
421807,47,39,-8,,18
421905,47,40,-7,,18
422003,47,41,-6,,18
422101,47,42,-5,,18
422199,47,43,-4,,18
422298,47,44,-3,,19
422396,47,45,-2,,19
422494,47,46,-1,,19
422592,47,47,0,,19
422690,47,48,1,,19
422789,47,49,2,,20
422887,47,50,3,,20
422985,47,51,4,,20
423083,47,52,5,,20
423181,47,53,6,,20
423278,47,54,7,,19
423376,47,55,8,,19
423474,47,56,9,,19
423572,47,57,10,,19
423670,47,58,11,,19
423767,47,59,12,,18
423865,47,60,13,,18
423964,47,61,14,,19
424062,47,62,15,,19
424160,47,63,16,,19
424259,47,64,17,,20
424357,47,65,18,,20
424456,47,66,19,,21
424554,47,67,20,,21
424652,47,68,21,,21
424751,47,69,22,,22
424849,47,70,23,,22
424948,47,71,24,,23
425046,47,72,25,,23
425145,47,73,26,,24
425272,47,74,27,1,53
425370,47,75,28,1,53
425468,47,76,29,1,53
425566,47,77,30,1,53
425664,47,78,31,1,53
425762,47,79,32,1,53
425860,47,80,33,1,53
425958,47,81,34,1,53
426056,47,82,35,1,53
426154,47,83,36,1,53
426252,47,84,37,1,53
426350,47,85,38,1,53
426448,47,86,39,1,53
426546,47,87,40,1,53
426644,47,88,41,1,53
426742,47,89,42,1,53
426840,47,90,43,1,53
426938,47,91,44,1,53
427036,47,92,45,1,53
427134,47,93,46,1,53
427232,47,94,47,1,53
427330,47,95,48,1,53
427428,47,96,49,1,53
427526,47,97,50,1,53
427624,47,98,51,1,53
427722,47,99,52,1,53
427781,48,0,-48,,14
427879,48,4,-44,,14
427977,48,5,-43,,14
428075,48,6,-42,,14
428173,48,7,-41,,14
428271,48,8,-40,,14
428369,48,9,-39,,14
428467,48,10,-38,,14
428565,48,11,-37,,14
428663,48,12,-36,,14
428761,48,13,-35,,14
428859,48,14,-34,,14
428957,48,15,-33,,14
429055,48,16,-32,,14
429154,48,17,-31,,15
429252,48,18,-30,,15
429350,48,19,-29,,15
429448,48,20,-28,,15
429546,48,21,-27,,15
429644,48,22,-26,,15
429743,48,23,-25,,16
429841,48,24,-24,,16
429939,48,25,-23,,16
430037,48,26,-22,,16
430135,48,27,-21,,16
430233,48,28,-20,,16
430332,48,29,-19,,17
430430,48,30,-18,,17
430528,48,31,-17,,17
430626,48,32,-16,,17
430724,48,33,-15,,17
430822,48,34,-14,,17
430920,48,35,-13,,17
431018,48,36,-12,,17
431116,48,37,-11,,17
431214,48,38,-10,,17
431312,48,39,-9,,17
431411,48,40,-8,,18
431509,48,41,-7,,18
431607,48,42,-6,,18
431705,48,43,-5,,18
431803,48,44,-4,,18
431902,48,45,-3,,19
432000,48,46,-2,,19
432098,48,47,-1,,19
432196,48,48,0,,19
432294,48,49,1,,19
432392,48,50,2,,19
432490,48,51,3,,19
432588,48,52,4,,19
432686,48,53,5,,19
432784,48,54,6,,19
432882,48,55,7,,19
432980,48,56,8,,19
433078,48,57,9,,19
433175,48,58,10,,18
433273,48,59,11,,18
433371,48,60,12,,18
433470,48,61,13,,19
433568,48,62,14,,19
433666,48,63,15,,19
433765,48,64,16,,20
433863,48,65,17,,20
433961,48,66,18,,20
434060,48,67,19,,21
434158,48,68,20,,21
434257,48,69,21,,22
434355,48,70,22,,22
434454,48,71,23,,23
434552,48,72,24,,23
434651,48,73,25,,24
434777,48,74,26,1,52
434875,48,75,27,1,52
434973,48,76,28,1,52
435071,48,77,29,1,52
435169,48,78,30,1,52
435267,48,79,31,1,52
435365,48,80,32,1,52
435463,48,81,33,1,52
435561,48,82,34,1,52
435659,48,83,35,1,52
435757,48,84,36,1,52
435855,48,85,37,1,52
435953,48,86,38,1,52
436051,48,87,39,1,52
436149,48,88,40,1,52
436247,48,89,41,1,52
436345,48,90,42,1,52
436443,48,91,43,1,52
436541,48,92,44,1,52
436639,48,93,45,1,52
436737,48,94,46,1,52
436835,48,95,47,1,52
436933,48,96,48,1,52
437031,48,97,49,1,52
437129,48,98,50,1,52
437227,48,99,51,1,52
437287,49,0,-49,,14
437385,49,4,-45,,14
437483,49,5,-44,,14
437581,49,6,-43,,14
437679,49,7,-42,,14
437777,49,8,-41,,14
437875,49,9,-40,,14
437973,49,10,-39,,14
438071,49,11,-38,,14
438169,49,12,-37,,14
438267,49,13,-36,,14
438365,49,14,-35,,14
438463,49,15,-34,,14
438561,49,16,-33,,14
438659,49,17,-32,,14
438758,49,18,-31,,15
438856,49,19,-30,,15
438954,49,20,-29,,15
439052,49,21,-28,,15
439150,49,22,-27,,15
439249,49,23,-26,,16
439347,49,24,-25,,16
439445,49,25,-24,,16
439543,49,26,-23,,16
439641,49,27,-22,,16
439739,49,28,-21,,16
439837,49,29,-20,,16
439936,49,30,-19,,17
440034,49,31,-18,,17
440132,49,32,-17,,17
440230,49,33,-16,,17
440328,49,34,-15,,17
440426,49,35,-14,,17
440524,49,36,-13,,17
440622,49,37,-12,,17
440720,49,38,-11,,17
440818,49,39,-10,,17
440916,49,40,-9,,17
441015,49,41,-8,,18
441113,49,42,-7,,18
441211,49,43,-6,,18
441309,49,44,-5,,18
441408,49,45,-4,,19
441506,49,46,-3,,19
441604,49,47,-2,,19
441702,49,48,-1,,19
441800,49,49,0,,19
441898,49,50,1,,19
441996,49,51,2,,19
442094,49,52,3,,19
442192,49,53,4,,19
442290,49,54,5,,19
442388,49,55,6,,19
442485,49,56,7,,18
442583,49,57,8,,18
442681,49,58,9,,18
442779,49,59,10,,18
442877,49,60,11,,18
442975,49,61,12,,18
443074,49,62,13,,19
443172,49,63,14,,19
443271,49,64,15,,20
443369,49,65,16,,20
443467,49,66,17,,20
443566,49,67,18,,21
443664,49,68,19,,21
443763,49,69,20,,22
443861,49,70,21,,22
443960,49,71,22,,23
444058,49,72,23,,23
444184,49,73,24,1,51
444282,49,74,25,1,51
444380,49,75,26,1,51
444478,49,76,27,1,51
444576,49,77,28,1,51
444674,49,78,29,1,51
444772,49,79,30,1,51
444870,49,80,31,1,51
444968,49,81,32,1,51
445066,49,82,33,1,51
445164,49,83,34,1,51
445262,49,84,35,1,51
445360,49,85,36,1,51
445458,49,86,37,1,51
445556,49,87,38,1,51
445654,49,88,39,1,51
445752,49,89,40,1,51
445850,49,90,41,1,51
445948,49,91,42,1,51
446046,49,92,43,1,51
446144,49,93,44,1,51
446242,49,94,45,1,51
446340,49,95,46,1,51
446438,49,96,47,1,51
446536,49,97,48,1,51
446634,49,98,49,1,51
446732,49,99,50,1,51
446793,50,0,-50,,14
446891,50,4,-46,,14
446989,50,5,-45,,14
447087,50,6,-44,,14
447185,50,7,-43,,14
447283,50,8,-42,,14
447381,50,9,-41,,14
447479,50,10,-40,,14
447577,50,11,-39,,14
447675,50,12,-38,,14
447773,50,13,-37,,14
447871,50,14,-36,,14
447969,50,15,-35,,14
448067,50,16,-34,,14
448165,50,17,-33,,14
448264,50,18,-32,,15
448362,50,19,-31,,15
448460,50,20,-30,,15
448558,50,21,-29,,15
448656,50,22,-28,,15
448755,50,23,-27,,16
448853,50,24,-26,,16
448951,50,25,-25,,16
449049,50,26,-24,,16
449147,50,27,-23,,16
449245,50,28,-22,,16
449343,50,29,-21,,16
449441,50,30,-20,,16
449539,50,31,-19,,16
449638,50,32,-18,,17
449736,50,33,-17,,17
449834,50,34,-16,,17
449932,50,35,-15,,17
450030,50,36,-14,,17
450128,50,37,-13,,17
450226,50,38,-12,,17
450324,50,39,-11,,17
450422,50,40,-10,,17
450521,50,41,-9,,18
450619,50,42,-8,,18
450717,50,43,-7,,18
450815,50,44,-6,,18
450913,50,45,-5,,18
451012,50,46,-4,,19
451110,50,47,-3,,19
451208,50,48,-2,,19
451306,50,49,-1,,19
451404,50,50,0,,19
451502,50,51,1,,19
451600,50,52,2,,19
451697,50,53,3,,18
451795,50,54,4,,18
451893,50,55,5,,18
451991,50,56,6,,18
452088,50,57,7,,17
452186,50,58,8,,17
452285,50,59,9,,18
452383,50,60,10,,18
452481,50,61,11,,18
452580,50,62,12,,19
452678,50,63,13,,19
452776,50,64,14,,19
452875,50,65,15,,20
452973,50,66,16,,20
453072,50,67,17,,21
453170,50,68,18,,21
453269,50,69,19,,22
453367,50,70,20,,22
453465,50,71,21,,22
453564,50,72,22,,23
453689,50,73,23,1,50
453787,50,74,24,1,50
453885,50,75,25,1,50
453983,50,76,26,1,50
454081,50,77,27,1,50
454179,50,78,28,1,50
454277,50,79,29,1,50
454375,50,80,30,1,50
454473,50,81,31,1,50
